part	c1	c2	c3	c4
38065	3.02	5.15	9.79	7.18
38066	4.29	5.92	10.12	8.1
38067	3.82	5.96	9.92	7.94
38068	5.1	5.54	10.18	8.78
38069	3.86	5.69	10.07	7.76
38070	4.1	5.56	9.8	7.56
38071	4.33	5.3	10.03	7.56
38072	3.6	5.73	9.93	7.74
38073	4.38	6.51	9.98	8.69
38074	3.9	6.29	10.03	8.73
38075	4.03	4.98	10.06	8.18
38076	3.62	5.11	9.97	7.59
38077	3.86	5.87	9.78	8.06
38078	3.97	5.43	10.2	8.34
38079	3.49	4.65	9.95	7.16
38080	4.47	6.25	10.08	8.18
38081	4.61	5.56	10.08	7.4
38082	4.03	6.36	9.84	8.63
38083	4.01	5.91	10.07	7.42
38084	4.02	4.73	9.97	8.15
38085	4.21	6.41	10.27	8.54
38086	3.33	5.18	9.86	7.21
38087	3.74	5	9.76	7.36
38088	3.6	5.4	9.86	6.98
38089	4.38	5.85	10.03	7.99
38090	4.43	5.92	9.77	7.83
38091	4.05	5.58	10.02	7.52
38092	3.37	5.91	10.07	7.87
38093	4.2	5.39	10.27	7.69
38094	4.28	5.38	9.98	8.06
38095	4.4	5.54	10.21	8.68
38096	4.05	4.79	9.66	7.3
38097	4.59	6.3	10.18	8.66
38098	3.98	5.35	10.07	7.84
38099	4.15	5.7	10.09	7.79
38100	4.08	5.22	9.95	7.74
38101	4.2	5.65	10.05	7.89
38102	3.65	5.37	10.12	8.18
38103	4.03	5.61	9.83	7.01
38104	3.55	5.71	9.99	7.93
38105	4.22	5.66	9.88	8.03
38106	3.51	5.3	9.88	7.56
38107	3.98	5.88	10.13	8.18
38108	4.07	4.91	9.85	8.2
38109	3.88	5.22	9.73	7.86
38110	4.3	5.63	10	8.62
38111	3.47	4.52	9.81	7.13
38112	4.06	6.22	9.94	8.22
38113	4.61	5.92	10.11	8.09
38114	3.98	6	10.28	7.94
38115	4.32	5.13	9.99	8.12
38116	3.4	4.94	9.78	7.59
38117	3.8	6.24	10.22	7.78
38118	3.4	5.09	9.83	7.68
38119	4.36	5.86	10.3	8.62
38120	4.33	5.48	10.03	8.49
38121	4.47	5.27	10.04	7.58
38122	3.52	4.93	9.92	7.65
38123	3.34	5.68	10.16	6.9
38124	4.04	6.03	10.28	7.95
38125	4.86	5.68	10.14	8.5
38126	3.41	4.28	9.95	7.3
38127	3.61	4.98	9.82	7.1
38128	4.07	5.22	9.96	7.33
38129	3.52	5.48	10.01	8.14
38130	3.86	5.38	9.93	7.47
38131	4.02	6.1	10.1	8.25
38132	4.28	5.76	10.02	8.35
38133	4.87	5.72	10.55	9.59
38134	3.28	4.65	10.05	8.2
38135	3.95	5.86	10.09	7.48
38136	3.81	5.53	9.98	7.46
38137	4.31	5.5	9.9	7.57
38138	4.65	6.25	10.32	8.06
38139	3.99	5.45	9.68	8.25
38140	4.16	5.2	9.89	7.77
38141	4.13	4.71	9.61	7.16
38142	4.17	5.82	10.26	8.97
38143	4.19	5.97	9.81	8.44
38144	3.92	5.16	9.87	7.94
38145	3.65	4.29	9.9	7.59
38146	3.18	5.37	9.93	7.28
38147	3.55	4.99	9.73	6.96
38148	3.36	4.77	10.25	8.01
38149	4.66	5.61	10.17	9.48
38150	4.39	5.43	10.01	8.26
38151	3.13	5.03	9.73	7.55
38152	4.32	5.58	9.95	7.76
38153	4.61	6.03	10.08	8.6
38154	3.35	5.24	9.8	6.66
38155	4.59	5.44	10.08	7.96
38156	4.26	5.15	9.81	7.72
38157	3.53	4.84	9.89	8.38
38158	3.85	4.68	9.97	8.1
38159	3.61	5.47	10.01	8.17
38160	3.71	5.39	10.16	7.77
38161	4.42	5.37	10.14	9.06
38162	3.97	5.28	9.96	8.51
38163	3.57	4.84	10.01	7.49
38164	3.32	4.72	9.62	6.63
38165	3.95	5.06	10.08	8.4
38166	4.76	6.68	10.46	9.62
38167	3.67	6.13	9.95	8.63
38168	3.83	5.93	9.93	8.04
38169	4.67	5.63	9.92	7.62
38170	4.3	5.17	10.09	7.98
38171	3.7	5.87	10.19	8.32
38172	4.85	6.38	10.16	8.18
38173	3.89	5.11	9.78	8.17
38174	4.62	5.28	10.24	7.98
38175	3.87	5.83	10.12	8.13
38176	4.3	5.83	10.04	8.27
38177	5.09	6.79	10.23	8.94
38178	3.98	5.82	10.12	7.94
38179	3.95	5.06	9.9	7.86
38180	4.45	5.3	9.85	6.75
38181	3.61	5.71	9.9	8.24
38182	3.44	4.77	9.97	8.33
38183	3.81	5.11	9.68	8.33
38184	4.07	5.07	9.75	8.13
38185	4.03	5.63	9.88	7.94
38186	3.94	5.31	10.02	7.62
38187	3.95	6.45	10.17	7.59
38188	3.91	5.84	10.26	8.46
38189	4.23	5.69	9.87	8.04
38190	3.1	5.3	9.76	6.7
38191	4.77	6.55	10.5	8.76
38192	4.34	6.19	10.38	9.41
38193	3.44	5.32	10.2	8.47
38194	4.08	6.26	10.21	7.69
38195	3.29	4.6	9.71	7.44
38196	3.92	5.26	9.99	8.2
38197	3.94	5.58	9.88	7.85
38198	3	4.92	9.81	7.31
38199	4.33	5.61	10.47	8.57
38200	4.11	5.99	10.1	7.52
38201	3.97	5.05	9.69	7.39
38202	4.09	6.09	10.21	7.68
38203	4.07	5.73	10.19	8.4
38204	3.68	5.34	10.09	7.53
38205	4.48	5.81	10.1	7.48
38206	4.07	6.1	10.12	7.74
38207	3.53	4.92	9.76	8.52
38208	4.06	5.46	10.03	8.15
38209	3.8	5.69	10.28	8.27
38210	4.17	5.7	9.71	7.82
38211	4.14	5.13	10.12	7.67
38212	4.43	5.54	10.21	8.26
38213	4.11	6.39	10.33	9.09
38214	4.2	5.24	10.11	7.78
38215	4.07	5.33	10.19	8.21
38216	3.37	4.89	9.92	8.55
38217	4.83	5.73	10.25	8.82
38218	4.42	5.79	9.98	8.33
38219	3.68	4.97	9.94	8.04
38220	3.46	5.23	9.8	7.58
38221	3.32	4.37	9.69	7.44
38222	4.25	5.4	9.94	7.99
38223	4.21	5.41	10.45	7.9
38224	3.34	4.56	9.85	7.87
38225	4.5	6.06	9.91	7.73
38226	4.1	5.11	10.04	7.99
38227	4.02	5.55	9.97	8.44
38228	3.69	5.38	9.72	6.75
38229	3.72	5.82	10	8.11
38230	3.14	5.03	9.89	8
38231	4.21	6.53	10.11	8.6
38232	3.88	5.51	10.03	7.5
38233	3.7	6.49	9.99	7.85
38234	3.47	4.96	9.68	6.77
38235	4.27	4.91	10.14	8.08
38236	3.45	4.8	9.78	7.25
38237	3.96	5.45	9.8	8.32
38238	3.31	5.57	9.66	8.18
38239	3.72	5.55	9.89	7.94
38240	4.37	5.49	10.15	8.21
38241	3.64	5.82	9.73	7.92
38242	4.31	5.91	9.82	7.97
38243	4.02	5.92	10.03	6.95
38244	4.25	6.01	10.05	7.83
38245	3.95	5.95	10.1	8.8
38246	4.17	5.45	9.9	7.7
38247	4.88	6.09	10.16	9.66
38248	4.49	5.83	9.94	7.98
38249	4.72	5.68	10.3	8.5
38250	4.84	4.75	10.07	7.91
38251	3.84	4.88	10	7.71
38252	5.08	5.53	10.06	8.63
38253	4.27	5.5	9.82	8.11
38254	4.6	5.29	10.46	8.81
38255	4	5.22	9.86	7.55
38256	4.17	5.63	9.96	8
38257	3.81	5.39	9.66	6.88
38258	3.82	4.94	9.73	7.84
38259	4.11	5.61	9.97	7.86
38260	4.31	5.75	10.04	8.66
38261	3.59	5.14	9.61	8.05
38262	3.83	4.93	9.93	7.37
38263	4.34	5.52	10.01	8.53
38264	3.79	5.54	10.15	7.71
38265	3.53	5.26	10.02	7.15
38266	4.03	5.24	9.97	7.87
38267	4.07	5.11	10.14	7.87
38268	3.77	4.94	9.88	7.2
38269	3.87	5.97	10.08	8.11
38270	3.85	5.41	9.97	7.04
38271	3.93	5.45	9.97	7.8
38272	3.65	5.6	9.98	8.01
38273	3.81	5.48	10.05	7.95
38274	3.72	5.09	9.71	7.59
38275	3.98	5.41	10.11	8.14
38276	4.06	5.33	10.03	7.68
38277	4.06	6.08	10.18	7.84
38278	4.07	5.81	9.97	8.53
38279	3.39	5.1	9.71	7.21
38280	3.59	5.04	9.77	6.91
38281	5.38	5.56	10.56	8.49
38282	4.27	4.92	10.27	8.87
38283	3.88	5.74	10.35	8.82
38284	3.22	4.53	9.62	7.34
38285	4.08	5.06	10.14	7.95
38286	4.21	6.07	10.07	7.86
38287	4	5.26	9.7	7.67
38288	4.13	5.73	9.87	8.93
38289	4.37	4.85	NA	8.26
38290	3.94	5.14	9.92	7.87
38291	3.77	5.64	9.95	8.35
38292	4.4	5.29	9.95	8.28
38293	3.87	4.93	9.67	6.8
38294	3.72	5.84	10.03	8.67
38295	3.95	5.03	10.07	7.82
38296	3.7	5.71	9.98	7.09
38297	4.87	6.64	10.44	8.64
38298	3.58	5.71	9.95	8.27
38299	4.34	5.38	10.07	8.4
38300	3.82	5.26	10.04	7.87
38301	3.88	4.79	9.87	7.7
38302	4.31	5.83	9.95	7.94
38303	4.46	6.36	9.95	8.52
38304	3.54	4.99	9.72	8.13
38305	3.62	4.83	10.02	7.32
38306	4.34	5.92	10.36	8.59
38307	4.78	5.93	10.07	8.76
38308	3.63	4.7	9.9	8.43
38309	4.53	5.79	10.07	8.12
38310	4.12	6.3	9.89	8.45
38311	3.09	4.81	9.86	7.45
38312	3.7	5.73	10.3	8.6
38313	3.85	5.51	9.96	7.9
38314	4.03	5.62	9.85	7.54
38315	4.15	5.1	10.21	8.07
38316	4.3	5.66	9.88	7.45
38317	4	5.61	9.8	8.18
38318	4.35	6.45	10.28	8.12
38319	3.33	5.44	10.1	8.09
38320	3.63	5.17	9.94	8.02
38321	4.05	6.45	9.92	8.86
38322	4.52	4.74	10.03	8.11
38323	3.87	5.13	9.95	8.4
38324	4.47	5.86	10.29	8.92
38325	3.68	5.56	9.83	7.41
38326	4.13	5.9	10.12	8.83
38327	4.71	6.53	10.36	8.82
38328	3.61	4.27	9.91	7.2
38329	4.14	5.1	9.83	7.04
38330	3.58	4.86	10.06	7.97
38331	4.69	5.28	10.18	7.7
38332	4.11	6.21	9.94	8.17
38333	3.43	5.98	9.94	7.56
38334	3.96	5.56	10.32	7.69
38335	4.03	5.43	10.17	7.73
38336	4.28	6.13	10.09	7.29
38337	3.84	4.98	10.09	7.89
38338	4.08	5.37	9.78	8
38339	3.92	5.4	9.83	7.72
38340	4.52	5.93	9.99	8.01
38341	4.56	6.02	10.23	8.05
38342	3.48	5.42	10.05	7.88
38343	3.8	5.14	9.84	7.66
38344	3.08	5.27	9.6	7.03
38345	3.56	5.4	9.91	8.22
38346	3.66	5.68	10.02	7.37
38347	4.19	5.79	9.88	8.53
38348	4.13	5.76	9.89	8.57
38349	4.18	4.57	9.94	7.82
38350	4.49	6.01	10.18	8.68
38351	3.36	5.15	10.09	7.68
38352	3.77	5.04	9.74	7.69
38353	4.52	5.03	9.66	7.19
38354	4.52	6.49	10.43	8.5
38355	4.02	5.99	10.08	8.85
38356	4.09	5.24	10.19	8.06
38357	3.8	5.38	9.82	7.36
38358	3.43	4.7	9.6	7.75
38359	4.65	5.99	10.35	9.11
38360	3.49	4.7	9.71	6.99
38361	4.37	5.78	10.1	7.73
38362	3.68	5.62	10.09	7.7
38363	3.71	4.22	9.67	7.28
38364	4.28	5.67	10.15	8.22
38365	3.88	5.25	9.76	7.8
38366	4.31	5.86	9.96	8
38367	3.5	5.5	9.8	7.68
38368	3.9	5.78	9.99	7.52
38369	4.68	5.9	10.09	8.64
38370	3.33	5.44	9.73	7.81
38371	3.48	5.04	9.56	7.45
38372	3.85	5.75	10.07	8.5
38373	3.98	6.13	9.86	8.12
38374	3.56	5.87	10.23	8.16
38375	3.97	5.8	9.91	8.04
38376	3.72	4.31	9.57	7.38
38377	3.68	6.11	9.84	7.9
38378	3.88	4.33	9.86	7.28
38379	3.99	5.46	10.09	8.34
38380	3.06	5.21	9.49	7.5
38381	3.12	4.91	9.57	6.75
38382	4.42	6.12	10.15	8.72
38383	3.69	5.1	9.76	7.87
38384	4.03	4.55	10	8.23
38385	3.49	6.03	10.18	7.95
38386	3.79	5.43	9.75	8.04
38387	4.08	5.69	9.84	7.38
38388	3.68	5.61	10.16	8.34
38389	4.63	6.14	10.24	8.91
38390	4.35	5.08	10.02	7.14
38391	3.22	5.41	9.76	8
38392	3.18	4.67	9.89	7.1
38393	3.58	6.06	9.61	8.17
38394	3.55	4.29	9.81	7.46
38395	3.62	5.25	10.04	7.29
38396	3.66	5.09	9.73	7.54
38397	3.56	5.49	9.81	8.04
38398	3.84	6.12	10.21	8.41
38399	4.27	6.39	9.94	9
38400	3.93	5.14	9.89	7.4
38401	4.42	5.21	9.8	7.62
38402	3.87	5.44	10.07	7.38
38403	4.27	5.53	10.18	8.03
38404	4.33	5.19	9.82	8.26
38405	3.94	5.32	9.99	8.22
38406	4.13	5.41	10.11	8.69
38407	3.87	5.65	9.8	8.29
38408	3.93	5.04	9.74	8.71
38409	3.76	5.23	9.92	8.3
38410	3.94	5.74	9.78	8.29
38411	4.39	6.17	9.93	8.14
38412	4.08	5.93	10.15	7.98
38413	4.15	5.43	10.2	7.83
38414	4.4	5.61	10.25	8.46
38415	3.41	4.97	9.89	8.06
38416	3.91	5.05	10.09	8.22
38417	3.67	5.74	10.03	8.27
38418	4.35	4.95	9.97	7.92
38419	3.86	6.14	10.16	8.66
38420	4.05	6.41	10.12	8.45
38421	3.7	5.52	9.86	7.52
38422	4.26	5.56	10.16	8.31
38423	3.53	6.06	10.17	8.29
38424	3.91	6.48	9.81	7.47
38425	4.14	5.19	9.88	7.58
38426	4.29	6.05	9.95	7.95
38427	4.07	5.23	10.26	8.26
38428	3.78	5.28	9.96	7.67
38429	4.41	5.03	9.91	7.72
38430	4.29	5.71	9.88	7.57
38431	4.16	4.93	9.82	7.33
38432	4.74	6.63	9.9	8.69
38433	3.52	5.1	9.75	7.66
38434	4.85	6.02	10.17	7.95
38435	4.47	5.52	10.13	7.67
38436	3.86	5.73	9.77	7.14
38437	4.58	6.28	10.33	8.29
38438	3.8	5.53	9.85	7.43
38439	4.05	5.36	10.04	7.88
38440	3.93	5.72	9.75	8.72
38441	4.19	6.12	9.99	8.62
38442	4.55	6.08	9.8	8.08
38443	4.55	5.43	10.08	8.12
38444	3.63	5.24	10.16	7.69
38445	3.76	4.98	9.73	7.56
38446	3.61	5.14	9.93	8.28
38447	3.93	4.96	9.69	7.57
38448	3.73	5.46	10.1	8.51
38449	3.91	4.82	9.84	7.59
38450	3.39	5.46	10.12	8.78
38451	4.14	5.38	10.01	7.96
38452	3.93	5.69	9.92	8.86
38453	3.47	5.55	9.78	7.42
38454	3.96	5.56	9.84	7.81
38455	4.16	5.5	10.07	8.69
38456	4.19	5.64	10.04	8.41
38457	3.66	5.54	9.89	8.25
38458	3.57	5.14	9.89	8.37
38459	3.93	5.86	10.07	8.27
38460	4.36	6.38	9.99	8.13
38461	3.61	5.03	9.89	8.16
38462	5.02	7.27	10.47	9.06
38463	4.16	5.55	10.04	7.63
38464	3.78	5.4	9.89	8
38465	4.22	4.66	10.02	7.51
38466	4.62	6.52	10.17	8.27
38467	3.78	5.44	9.9	8.41
38468	3.51	5.28	9.86	7.26
38469	3.46	4.76	10.09	7.95
38470	3.16	4.62	9.69	6.93
38471	4.32	5.38	10.15	7.57
38472	4.6	5.17	10.31	8.03
38473	3.97	6.03	10.16	8.17
38474	4.19	5.78	9.76	7.93
38475	4.26	4.93	9.95	7.53
38476	3.99	5.27	9.89	7.74
38477	3.76	5.68	9.86	8.11
38478	4.4	5.92	10.14	7.31
38479	3.68	5.88	10.42	8.23
38480	3.72	5.66	10.04	8.56
38481	4.59	5.97	9.92	7.9
38482	NA	5.51	9.98	7.4
38483	3.82	5.31	10.01	8.49
38484	3.88	5.79	9.73	7.63
38485	5.13	6.57	10.24	9.24
38486	4.35	5.81	10.3	8.18
38487	4.7	6.71	10.45	7.99
38488	3.64	4.65	9.75	7.42
38489	3.96	4.52	9.85	7.18
38490	3.95	5.67	9.68	7.65
38491	4.05	5.36	9.87	8.11
38492	4.73	5.88	10.06	8.93
38493	4.35	5.43	10.22	8.25
38494	4.46	6.1	10.17	8.26
38495	4.19	5.79	10.07	8.64
38496	4.15	5.39	10.33	8.21
38497	3.66	5.6	9.79	8.09
38498	3.77	5.44	10.01	7.28
38499	3.77	5.6	10.24	8.45
38500	3.59	4.73	9.61	7.49
38501	4.4	5.48	10.32	8.42
38502	3.52	4.53	9.64	8.07
38503	4.49	5.61	10.13	8.1
38504	4.19	6.17	10.07	8.55
38505	4.22	6.06	10.13	8.4
38506	4.73	6.04	10.18	9.07
38507	4.3	6.06	10.02	8.28
38508	3.99	4.75	9.93	7.73
38509	3.76	5.11	9.79	7.63
38510	3.75	4.61	9.76	7.44
38511	4.09	5.62	10.2	8.11
38512	4.05	4.73	9.84	7.48
38513	3.94	5.6	9.94	8.18
38514	4.27	6.17	10.14	8.15
38515	4.1	6.01	10.06	7.78
38516	4.04	5.81	10.29	7.37
38517	4.04	6.45	9.9	8.8
38518	3.67	4.59	9.98	7.88
38519	4.72	6.44	10.21	8.75
38520	3.92	5.72	9.85	7.47
38521	3.18	5.05	9.68	6.92
38522	4.69	5.66	10.01	8.25
38523	4.29	5.5	10.35	8.45
38524	4.61	6.11	10.3	8.45
38525	3.41	5.6	9.78	7.28
38526	3.82	5.28	10.18	8.09
38527	3.82	5.71	9.86	7.16
38528	3.59	6.12	10.12	7.91
38529	3.86	6.17	10.45	7.98
38530	3.57	5.09	9.75	7.67
38531	3.73	5.68	9.88	8.31
38532	4.46	6.24	10.22	8.36
38533	4.53	6.01	9.93	7.61
38534	4.18	5.2	10.21	8.38
38535	3.54	4.62	9.77	7.04
38536	4.09	5.11	10.09	7.66
38537	3.33	4.37	9.81	7.18
38538	4.63	6.55	10.09	8.04
38539	4.23	5.86	9.92	7.78
38540	4.81	5.78	9.94	8.19
38541	3.04	5.92	10.07	6.99
38542	3.61	5.08	9.92	8.15
38543	3.33	4.62	9.74	6.59
38544	3.86	6.34	10.19	8.45
38545	3.61	4.9	9.71	7.55
38546	4.28	5.84	10.05	8.22
38547	3.9	5.59	9.7	8.54
38548	4.52	6.4	9.89	8.35
38549	3.91	6.25	10.06	7.84
38550	4.82	6.13	10.15	8.32
38551	4.03	5.19	9.75	7.77
38552	3.86	4.68	9.76	7.41
38553	4.88	5.87	10.31	8.3
38554	3.54	5.33	10.18	7.55
38555	3.93	4.91	9.85	8.3
38556	3.86	5.14	9.89	7.44
38557	3.81	5.75	9.94	8.27
38558	3.73	5.4	9.91	7.69
38559	3.52	5.56	10.13	7.83
38560	3.23	5.38	10.19	7.29
38561	3.47	5.26	10.04	7.11
38562	3.9	4.84	9.86	7.53
38563	4.42	6.11	10.2	8.41
38564	3.96	5.64	9.95	7.33
38565	4.72	4.93	10.12	7.81
38566	3.89	5.12	10.07	8.09
38567	4.71	6.85	10.21	8.02
38568	3.76	5.47	9.85	8.14
38569	4	5.56	10.24	8.02
38570	4.09	5.84	9.8	8.2
38571	4.14	5.89	9.78	7.89
38572	3.48	5.48	9.96	8.04
38573	4.36	5.85	9.88	8.86
38574	4.7	5.58	10.34	8.32
38575	3.93	6.08	9.87	7.93
38576	3.85	6.14	9.95	8.09
38577	3.61	5.31	10.19	7.85
38578	3.77	5.64	10.03	8.33
38579	3.97	5.65	10.04	7.68
38580	3.9	5.7	10.14	8.36
38581	4.54	6.14	10.15	8.22
38582	3.4	5.25	9.9	8.05
38583	3.33	5.21	9.79	7.62
38584	4.04	5.26	10.02	7.16
38585	4.15	6.01	9.87	7.49
38586	3.38	5.56	9.99	8.69
38587	4.29	5.11	10.14	7.93
38588	3.67	5.6	9.73	7.12
38589	4.49	5.28	10.13	8.59
38590	5.05	6.24	10.16	9.21
38591	3.76	4.59	9.68	6.96
38592	4.29	6.01	10.15	8.7
38593	4.16	NA	10.03	7.8
38594	4.32	5.39	9.96	8.36
38595	4.38	5.87	10.33	8.69
38596	3.37	5.18	10.2	8.3
38597	4.06	5.84	9.99	7.65
38598	3.49	5.7	9.97	7.97
38599	4.19	5.62	10.03	8.4
38600	3.56	4.82	9.84	7.26
38601	4.07	5.11	10.18	7.42
38602	4.32	6.11	10.17	8.78
38603	4.83	6.36	10.36	8.23
38604	3.79	5.01	9.9	7.02
38605	4.52	6.81	10.31	8.89
38606	4.21	6.27	10.15	7.89
38607	3.67	5.22	9.71	7.74
38608	4.61	5.94	10.37	8.4
38609	4.72	6.31	10.24	8.76
38610	4.02	5.28	10	7.95
38611	4.29	5.47	10.04	7.6
38612	4.27	5.17	10.01	7.96
38613	3.77	5.15	9.87	7.74
38614	4.54	6.36	10.09	8.46
38615	4.33	5.64	10.18	8.75
38616	3.1	4.94	9.73	7.55
38617	4.15	5.74	9.88	7.6
38618	3.74	5.49	9.8	7.92
38619	3.4	5.5	9.97	7.45
38620	4.2	5.68	10	8.4
38621	3.79	4.54	9.96	7.11
38622	3.73	5.14	9.68	7.24
38623	4.36	5.69	9.89	8.32
38624	4.42	5.31	9.95	7.86
38625	3.59	4.82	9.96	8.37
38626	3.26	4.78	9.73	7.68
38627	4.24	5.4	10.3	7.75
38628	3.65	4.75	9.87	8
38629	3.68	5.1	9.77	8.19
38630	4.1	6.24	9.97	7.57
38631	3.29	5.38	9.98	7.89
38632	4.04	5.35	10.03	7.61
38633	3.7	5.37	10.11	7.99
38634	4.39	5.35	10	8.11
38635	4.19	5.58	9.91	8.17
38636	3.82	5.37	9.54	7.54
38637	4.48	5.12	9.75	8.19
38638	4.23	5.92	10.09	8.28
38639	3.57	5.94	9.8	7.75
38640	3.8	5.51	10.45	8.29
38641	4.05	5.7	9.99	8.02
38642	3.87	5.03	10	8.5
38643	4.13	5.41	10.15	7.48
38644	3.66	4.75	9.91	7.04
38645	4.27	5.51	10.08	8.61
38646	4.16	5	9.86	8.09
38647	3.64	5.65	10.06	7.95
38648	4.31	5.06	9.86	7.79
38649	4.95	6.42	10.18	8.34
38650	3.78	5.93	9.91	7.85
38651	3.84	6.08	9.94	8.36
38652	3.49	5.83	9.98	7.48
38653	4.21	5.43	10	7.9
38654	3.57	5.67	9.92	7.65
38655	3.74	5.46	9.93	7.74
38656	4	5.25	10.13	7.9
38657	4.13	6.26	10.05	8.98
38658	4.59	5.9	10.27	7.88
38659	3.83	5.67	10.03	8.62
38660	3.51	5.74	10.11	6.91
38661	4.49	6.16	10.16	8.53
38662	3.52	4.6	10.02	7.62
38663	3.67	5.84	9.97	8.13
38664	4.48	5.79	9.98	8.06
38665	3.96	5.47	10.19	8.01
38666	3.44	5.5	9.8	7.18
38667	3.87	5.33	10.09	7.91
38668	3.65	5.46	10.15	8.36
38669	3.8	5.36	10.01	7.47
38670	4.26	6.09	10.28	7.6
38671	3.83	6.1	10.26	7.79
38672	3.91	5.41	9.88	7.13
38673	3.77	5.32	10.02	8.33
38674	4.35	5.53	10	8.22
38675	3.96	5.38	9.99	7.78
38676	3.98	NA	9.92	8.16
38677	4.57	6.4	10.49	9.76
38678	3.44	4.98	9.74	8.12
38679	4.29	6.17	10.17	9.24
38680	3.78	5.47	9.89	7.67
38681	4.45	5.94	10.5	8.87
38682	4.03	4.46	10.17	8.03
38683	3.87	5.51	10.03	8.18
38684	3.97	5.32	9.96	7.69
38685	3.69	4.86	9.77	7.2
38686	3.77	5.31	10.05	7.54
38687	4.14	5.57	10.38	8.9
38688	4.39	5.94	10.31	7.82
38689	3.61	5.11	10.03	7.38
38690	3.99	4.69	9.95	7.74
38691	4.15	5.07	9.99	8.02
38692	4.07	5.66	10.22	7.76
38693	4.2	6.13	9.87	7.63
38694	4.15	5.18	10.25	7.75
38695	3.63	4.77	9.68	8.08
38696	3.07	4.59	9.92	7.43
38697	4.48	6.22	9.95	8.65
38698	5	6.49	10.19	8.82
38699	3.76	5.62	9.9	7.97
38700	4.18	5.83	9.72	7.47
38701	3.7	4.87	9.76	7.81
38702	3.56	6	9.79	7.86
38703	4.27	5.71	10.13	8.06
38704	4.29	6.19	10.29	8.15
38705	4.2	5.85	9.89	8.36
38706	3.68	5.75	10.26	8.13
38707	3.95	5.07	9.74	7.66
38708	3.71	4.67	9.6	7.57
38709	3.85	4.9	9.78	7.66
38710	3.42	5.38	9.63	7.29
38711	4.39	6.05	9.91	8.47
38712	4.58	5.64	10.34	8.19
38713	3.95	5.22	10.07	7.99
38714	4.23	5.16	10.02	8.55
38715	4.26	6.46	10.47	8.96
38716	4.63	5.85	10.19	9.03
38717	4.14	5.92	10.08	7.54
38718	4.29	5.43	10.07	7.74
38719	3.89	4.94	9.65	8
38720	3.91	4.84	9.95	7.72
38721	4.2	5.49	10.05	8.84
38722	4.06	5.82	10.16	8.48
38723	3.97	5.11	9.99	8.22
38724	4.84	6.03	10.26	8.43
38725	3.8	6.58	10.29	8.42
38726	4.78	6.65	10.33	8.89
38727	4.08	5.33	10.19	7.95
38728	4.11	4.93	9.89	7.06
38729	3.8	6.27	9.98	8.22
38730	3.93	6.13	10.2	7.4
38731	3.98	5.51	10.11	7.57
38732	3.77	5.15	10.07	6.96
38733	3.27	4.95	9.54	7.28
38734	4.23	5.41	10.17	8.91
38735	3.72	5.65	10.16	7.76
38736	3.76	5.15	10.07	7.8
38737	3.58	5.05	9.95	7.85
38738	3.76	6.97	9.74	8.64
38739	4.05	5.96	10.23	7.25
38740	3.69	4.65	10.02	8.38
38741	3.13	5.05	9.87	7.37
38742	3.92	5.52	9.94	8.62
38743	4.73	6.81	10.59	8.71
38744	4.55	5.73	10.31	8.22
38745	3.91	5.3	9.68	8.02
38746	3.66	5.24	9.84	7.85
38747	3.77	4.8	9.77	7.37
38748	3.91	5.02	9.83	6.99
38749	4.54	6.31	10.35	8.45
38750	3.48	6.01	9.87	8.12
38751	4.01	5.69	10.18	7.71
38752	3.72	4.74	9.6	7.15
38753	4.15	6.43	10.12	8.2
38754	3.86	4.71	9.66	8.15
38755	4.42	5.89	10.12	8.22
38756	4.6	6.3	10.05	8.14
38757	4.29	5.48	9.87	8.52
38758	4.37	6.07	10.2	8.84
38759	3.6	4.41	9.75	7.7
38760	4.95	5.35	10.01	7.93
38761	3.35	5.36	9.85	7.24
38762	3.28	5.14	9.8	7.7
38763	3.72	5.18	10.01	7.82
38764	4.14	5.7	10.05	8.16
38765	3.57	5.69	9.75	7.35
38766	3.86	5.67	10.06	7.65
38767	4.23	5.98	9.87	8.04
38768	4.01	6.12	9.89	7.98
38769	3.94	5.54	10.02	7.84
38770	4.01	5.06	9.97	8.54
38771	3.69	5.14	9.91	7.24
38772	3.94	5.8	10	7.99
38773	3.7	6.11	10.24	7.81
38774	4.13	5.1	9.92	7.69
38775	3.86	5.24	9.98	7.38
38776	3.66	5.92	10.06	7.75
38777	4.83	5.56	10.12	7.99
38778	3.52	4.78	9.66	7.76
38779	4.09	6.02	10.51	7.44
38780	4.18	5.15	9.96	7.74
38781	4.84	6.32	10.31	9.39
38782	4.23	5.46	10.07	7.88
38783	4.11	5.41	9.81	7.68
38784	3.61	5.42	9.86	7.62
38785	3.53	4.9	9.9	8.24
38786	4.62	6.02	10.23	8.79
38787	4.75	5.94	10.04	8.63
38788	3.47	4.94	9.81	7.25
38789	4.51	6.84	10.01	8.55
38790	4.48	5.97	10.13	8.22
38791	3.63	5.17	9.6	7.56
38792	3.76	4.45	9.58	7.68
38793	4.21	5.46	9.87	7.91
38794	3.68	5.14	9.93	7.32
38795	3.25	5.73	9.88	7.6
38796	3.73	5.5	9.95	8.3
38797	3.85	5.4	10.1	7.6
38798	3.35	4.76	9.83	7.09
38799	3.94	4.44	9.88	7.87
38800	3.84	5.59	10.07	8.06
38801	3.89	6.21	10.02	8.05
38802	3.27	4.52	9.61	7.18
38803	4.27	4.97	9.86	7.56
